Sample ID,CD10,CD29,CD73,CD105,CD34,CD44,CD45,Confidence Level of Viability (%)
SMP_0192,86.47041019396607,86.5300583739757,87.26986788587638,95.369976283398,0.762899030746456,65.12845764290229,0.5934885739155888,80.4060920474544
SMP_0193,85.8166734033877,89.11335180856635,90.44857635141966,87.48252521768433,2.8802027761034825,87.18331543194246,0.613180077530935,75.79611249462054
SMP_0194,92.30858508128559,86.14218631971559,82.58024133532534,86.45470108381491,1.5964383621678764,78.98802372682468,1.1117997272229527,78.88039143368273
SMP_0195,89.8570617883618,80.06396762418493,93.60484865340217,85.40924069561702,3.7401237685979196,99.00831815065744,0.6527507948759744,76.5896324640808
SMP_0196,78.5237068966644,83.99790299316949,90.60071465019688,89.90795259554402,4.042641370010335,83.4086459924822,1.2174464813386692,81.85926391545232
SMP_0197,79.0622341661248,91.38752129404574,86.08100641523153,74.57388281052795,1.1198828589049825,76.40094462816752,-0.08045630138336102,80.23035329616842
SMP_0198,87.89454909034568,92.27681648760708,97.60544795133349,85.51206373312306,2.1150992890894353,77.52292801565503,0.7562277217967037,75.40723801216794
SMP_0199,84.67831176310416,91.03983532514847,97.3384962134306,84.57972133763221,2.275181339708349,80.39906694519762,1.8983767327132457,84.02848748800857
SMP_0200,82.72414108023118,87.88786862228955,93.59737213116286,89.35251296294659,2.929023943152048,68.57209305003599,1.2197429139978824,80.79759452207932
SMP_0201,90.07813941997236,96.5314662400469,69.88865937659324,83.87379036475578,2.0215729943663985,72.33130474882088,1.0833968322654963,69.74842701671915
SMP_0202,85.93729691044456,90.44479333192656,97.47367055630785,78.76759339502398,2.285316439014263,62.150560308081424,1.9926132678356785,69.09840033293109
SMP_0203,85.26228693444722,94.92277679667163,92.76855113483161,85.0441040495182,1.6348902878073206,70.77023101625906,-0.1679768094007179,70.41688168227125
SMP_0204,88.89914320377525,77.58357407458237,100.03845182627762,78.50295682678994,2.1728598004580273,80.9390648166045,0.5923444426059463,78.16456087093856
SMP_0205,83.12445502528217,62.54319823867161,95.42478755040123,73.44842672447508,3.9469102903026987,83.0017504928452,0.7994134141263054,79.28692895869733
SMP_0206,92.84259492736277,91.98651619486657,97.47005606498371,89.36273488891295,2.9691248618177815,60.20670305003598,1.429175616502695,80.86665502982751
SMP_0207,81.05976188383497,80.02664042394957,93.27192910108228,88.47436943616802,3.0518834591650537,78.627882969558,1.437828181614118,74.89948294379373
SMP_0208,88.28464533171044,88.51283808100861,96.09215919187307,87.80254566396145,3.084605486203367,85.63409950822133,0.566996645508687,81.52487739320784
SMP_0209,92.16916419329922,87.88532071282776,99.96474244440664,92.81757053167486,1.7692868331784468,78.37087806623765,1.4989771610712748,76.30230412571538
SMP_0210,78.1135225536395,101.11180421690875,89.29932843026924,81.00980865817645,2.478240565369296,73.662113542222,0.7983426163391463,72.70624244856822
SMP_0211,83.28332412073776,92.79997587060525,78.56661673553123,76.41331514337247,0.37223948249638306,75.87838854951787,1.6058198128245835,73.34013789115859
SMP_0212,90.71103696442779,91.16101318759071,86.15523459990915,84.57982133915174,3.9032114844754355,74.59236645022779,0.4836786509389711,75.01411295113503
SMP_0213,90.78622273865513,95.85893808243571,90.33967359630061,82.91499820176453,-2.174440648514831,73.63269440891943,0.9383442004669197,77.99505421853814
SMP_0214,84.1425219980588,92.57948310787327,88.44932550622934,79.94622569937958,1.8692774114968622,81.73823525244849,0.7549163423117199,86.00518985268847
SMP_0215,81.3266445316157,86.79626104908097,80.52062820304344,84.52090507907323,3.7113439657254115,103.07688227735451,1.528015185782857,82.4743847891298
SMP_0216,89.7796791116538,97.50033151178192,78.21359424883013,81.3303691227725,-0.04580190044401222,72.56300083094817,0.7386093917169145,76.10219504206947
SMP_0217,90.91774551290803,82.23174910478208,83.55302398819103,73.98396829985901,2.599669876425277,76.81857367338573,0.978775735494122,66.19651044420107
SMP_0218,79.17668325743803,92.26273031273493,92.84643733590491,82.35293985523744,0.9788503301314597,79.48302060624768,1.2534056988315245,87.55142630324686
SMP_0219,78.9804317551681,79.16701144104582,97.48203862493781,78.18174899977686,1.446795102216697,73.12645565641706,1.2726292415130598,78.99137288974923
SMP_0220,86.126283409918,91.42760700261196,93.49940568266621,86.38988842966553,3.4189114409591568,90.98235803523427,1.4434763037365859,89.1667873875988
SMP_0221,88.14680316714445,91.3509274924105,94.34456372268481,81.06379145055607,2.297085388827725,56.29114626693562,1.1055623884223333,71.24890136936703
SMP_0222,83.50465457384972,101.73518473340263,87.51510656101865,91.66978884484631,-1.0515338018265439,74.68940829621324,0.7908755423600844,79.55160286507518
SMP_0223,88.39646909991174,79.04518274590754,77.54750525376421,94.6231964036072,0.5353616904026024,88.18313736319962,0.8251506273206248,74.97168829342509
SMP_0224,81.4493169658131,85.7937897690233,85.26867651470377,89.07628823807144,3.4630036023331394,77.05905691611366,1.012836157603806,69.91059501354992
SMP_0225,74.42653200463133,95.758776986019,86.44741352876572,75.69384290810008,2.6734140772894963,71.79161041149709,1.1247962380371916,78.56650510084653
SMP_0226,82.88049463833703,92.34722079478115,85.0176850789859,94.03117599327423,4.622203358786427,84.40756754438765,0.9264141760757818,86.2285139869669
SMP_0227,85.3161607325655,91.26213535936252,88.32816919224776,94.45432270224259,4.523971391019946,89.06343235397152,1.0096017104827737,74.98130790477695
SMP_0228,83.62080020051772,83.30705007929022,90.6485185593577,85.11274306784765,1.4866323047798122,82.10635445215058,0.24137306971394734,69.7369860742899
SMP_0229,79.20698368170258,85.86427156335999,93.11809112946099,92.93755696201319,5.754856707604232,71.98779640187117,1.333677642227339,80.15626294157914
SMP_0230,75.92175512060591,98.71528705756279,86.331280813802,81.68994917171993,2.0367195047778663,84.56203319151743,1.090556144444715,76.10707088239924
SMP_0231,82.42955597816051,89.6394356437225,76.57744356613244,73.80252439090246,0.5559971983864618,75.9795069972521,1.5009352067705442,74.01802243404545
SMP_0232,89.48827885824872,92.62751787301131,85.1027336842532,80.43829336827044,1.0495402011341342,87.45186881893828,1.0000802537035425,82.26824490613836
SMP_0233,91.28098719706841,89.19368169856465,88.2622623819519,95.37580519626854,-1.385087657934128,94.8325888485659,0.1308012107391069,78.85251885722701
SMP_0234,90.93856692069228,81.71840139325164,95.33684753280045,76.05352045833116,4.410528512373921,53.94423244311467,0.8207769053466625,74.06192824637698
SMP_0235,80.92045232425724,96.53667298252498,84.59315294689537,84.99712769158897,4.392142983565796,81.11067473195632,0.9000350384407916,79.32620321056447
SMP_0236,79.23146838184817,93.52262669172748,91.07526177039641,85.20486336004127,0.4767388417800187,62.64266063052373,1.3714516527167995,80.52609381431989
SMP_0237,87.48317307489948,106.13945786157032,89.7405273978126,81.92215453619313,1.6581735674271412,104.4178858532977,-0.035136772256697535,93.62880020937232
SMP_0238,88.17550005798962,82.89093034244618,88.26340319874033,82.33887040097731,2.1434113161688666,75.31875466203809,1.0205897584744674,80.015832630828
SMP_0239,87.00084802600249,95.75801044840337,93.58319991594755,85.43349480541721,0.5594704217868294,87.46373241825373,1.256837607896653,73.63716121236101
SMP_0240,74.92968362881118,80.81919223774099,84.03495281948452,81.62702594839163,-0.6326530469067424,79.64683140405104,0.6692560573592401,69.18018137535704
SMP_0241,80.66557707558266,91.10142597371154,84.5488813021389,76.46764901699241,1.6844635943346322,71.96915419280941,1.0373140049084237,67.0209996502806
SMP_0242,84.8515560485701,96.83554612344216,87.92859506143463,86.29019165766074,1.5183808558111298,70.77946952822573,0.6864817454250778,75.7749198962453
SMP_0243,87.43609097315213,75.4950541873246,84.15912096943781,91.44019949466983,1.4173831385168372,95.85679173100759,0.6352135333898048,83.90908490382373
SMP_0244,88.83653681301243,88.56547268030874,91.0480737463276,90.21743511192052,2.334074093901447,89.5593806017831,0.7957900749343415,80.21345381512023
SMP_0245,85.7212676114102,86.05753186170166,83.72084617380321,80.14158719566113,4.144279487788989,99.43584087377563,0.6446540037664946,86.10997657057507
SMP_0246,86.65391903269118,85.08629891193415,89.35782524647081,77.49263250773394,1.5453609204624108,80.55453335157699,1.3418091559681664,72.91196714996602
SMP_0247,85.42432729180553,92.69648856581549,87.39896338727947,83.29487270707133,2.2556644980820444,82.87919621246,0.6325240615823111,75.70109352149858
SMP_0248,88.42809687109242,97.84479994495817,89.28955578866024,94.40674905877398,3.090305785617404,77.32808434344712,0.5485449964760363,86.92501340054297
SMP_0249,86.56432825745455,89.06704899339591,85.24155162962177,88.87358847375728,2.831214389769123,77.1291779688499,1.8839643334197667,74.63582294114562
SMP_0250,85.32868830023644,91.43840499292014,85.96547023283904,89.2237880607654,1.078364713328237,69.58113067522632,1.4803700059120177,79.52723585091334
SMP_0251,83.6581560043131,90.80016127141474,88.5760556079823,90.33914171071297,2.1445656846710537,80.84010190924351,0.06924331967039987,73.80132211996604
SMP_0252,85.40645712521241,90.0126245444949,89.21244703696787,87.52459937511152,2.82130973025358,72.10753405113803,0.6176158550737332,83.29053663687449
SMP_0253,87.42295689419637,82.37460153601526,87.97478850765306,85.72365128568147,0.30747299373383363,84.41908922164203,1.1212314858613555,77.77049159661884
SMP_0254,86.3373769444903,97.75911221206024,98.23217413907851,88.9738413798878,3.895308516194762,81.7001021898021,1.1618775336157467,87.76649622177486
SMP_0255,86.90413209172627,92.06636757711185,82.0555784875523,81.72300337469188,4.147383357821166,82.87682043675723,0.2547535671315533,69.74417953283282
SMP_0256,91.71360930675593,92.76417043001804,87.61477723028372,76.51322193180208,0.9158296168332594,96.75129939690225,1.579282746411161,81.57815311048937
SMP_0257,86.32581961373293,84.35443259682093,78.55822586729809,89.33798160774595,2.290505027522253,79.62282050234408,1.412612209590813,80.07752091224812
SMP_0258,81.75500739763422,86.78545721407532,90.23248887200432,92.42642863449535,2.9634173850065473,87.56727002853428,1.2409508160201694,86.43888443578354
SMP_0259,89.41803392997085,88.76706061602455,81.30852078173912,78.29060836386381,1.181578765506871,100.5150946408558,1.6783642453560605,72.0383580023767
SMP_0260,78.16900831165542,79.26112714585804,86.33013846474054,89.9315288944954,2.7224207685321415,93.06617069295048,1.2261449962854591,74.53178042349744
SMP_0261,79.59293309630357,78.18375972361625,85.76761404801205,95.08459428032914,2.244883439438248,91.53169698454845,1.2242904396259235,76.56140797793248
SMP_0262,86.67923632360035,85.79476448553002,89.68534675960703,84.98652278945727,-0.20187726645820137,76.933117844795,1.7788396359111212,70.279815639169
SMP_0263,87.5819833389329,93.65764536509673,84.68325449472891,80.09198689154952,2.6887419739678373,82.29643055567797,1.5506097903638545,81.54554721319322
SMP_0264,78.77474388248002,85.42803827049042,84.4281658138361,85.73811204116053,0.3497863755934463,66.81723707970059,0.5792462705442344,66.5972143817543
SMP_0265,83.08591259506625,82.86836361686501,96.61513878451538,81.6967961907958,3.4088042774930707,84.98914400964415,1.3165975893359576,76.07616892242784
SMP_0266,81.9695808389017,84.2972004273363,89.70740074284716,81.29961934026159,0.9931833872991669,82.74460177613841,0.667866067520709,79.42007401076272
SMP_0267,82.56661838559202,86.81260303798281,84.6336948878664,87.59910440362925,1.7580718495082823,80.23385125156182,1.252077275475139,75.53571514013223
SMP_0268,89.71798888136473,87.52298726025927,86.49499796913261,75.37762314982064,4.058418370169862,90.2719478824286,1.2383067535099073,82.28504181116305
SMP_0269,88.53252731773627,105.15865016544589,97.87212971362447,76.33642646504664,2.744572469793268,67.92225177575604,0.308266343772007,88.22967693296287
SMP_0270,84.90438910073146,97.38234439941122,86.58901073049341,85.11574528224365,0.38078912063818215,96.34862851160347,0.9390771943444823,76.24467679587033
SMP_0271,82.27019036442536,97.1734187859721,83.86434026108567,84.86614876652541,0.47762514380137455,89.01764687940283,1.132628511790201,84.30431077231921
SMP_0272,78.2517516488993,98.18006254991367,83.89002309924165,87.06132746223962,1.1010458170644117,79.29366020348026,0.7818549045029215,73.70550324193803
SMP_0273,92.10092469390975,83.00825391466165,84.70524111406253,96.25135233090033,2.591966125034999,78.51270412182606,1.15735497119538,73.71557664661285
SMP_0274,87.96056950142459,81.44344769508933,84.43301366543966,85.62708421645493,2.537449722399152,84.80611215248594,1.4029488885005343,67.56454992872352
SMP_0275,81.4666544796343,82.2519079592616,80.32211290990455,88.58903290200877,0.7353465430056962,95.2085123206378,0.9847034678846222,71.29780162614114
SMP_0276,88.59799748812446,99.34154293336486,81.25479941831813,79.1468023863122,0.24918577157846133,81.0160771869001,1.1122997383541298,74.6443744963389
SMP_0277,84.64888189712687,86.16965747782257,83.02407775383178,89.60762598109922,2.4223751076287514,81.44030901979227,1.6917120392779874,73.07646854881186
SMP_0278,83.56445247568828,81.24050672432499,91.54942611071858,81.84165480933594,1.727209901314757,80.18118477625872,1.236598291612613,82.38701612230618
SMP_0279,87.17605764144801,86.98302659846131,85.71257627636275,85.42852499548655,5.235823831171606,97.82024112701473,1.1004121448372368,85.06585292780667
SMP_0280,81.29250875043637,88.3297612779976,86.75702986543575,84.34690824958503,2.0549054848446184,76.31116897062977,0.5209603101793197,83.38756454332304
SMP_0281,83.28121740244946,91.87889291586194,95.62052815152938,91.19784540948419,4.721379241550412,79.70492401380929,1.3355130056944244,82.12202170657851
SMP_0282,85.60730532099772,91.7566571449843,95.77004289963051,77.14014067375,0.24442460284349,94.63435654260995,1.1650749746959692,78.35491358307164
SMP_0283,82.50274403557393,84.20273605288544,86.30725034117359,71.30056819230977,-0.3598194093425606,81.47010833612863,1.641869716850704,71.60026071542812
SMP_0284,88.34542605133763,94.79959474759598,84.21481893589954,83.71940381747245,0.3198723012116982,91.37058860045522,1.0234392716516556,77.31421252088154
SMP_0285,94.3453325183913,85.5256452637489,82.81341811795878,87.81118754143074,3.783694672180199,70.88719943097041,0.09186674993300215,69.69895624129529
SMP_0286,81.2285093369643,88.9060656430647,92.15665461824943,85.913616254845,4.6341523845403,77.94707478371485,0.14993956558586907,80.65003457865461
SMP_0287,76.67437351847978,94.80741849352349,86.77175659886628,92.39322542448346,0.826730819071049,94.84434038440229,1.3678403818798666,83.5176304910743
SMP_0288,74.99129916261869,85.5072501723896,85.68103065806326,87.624236045078,1.3091509553606637,73.23660284236455,0.7149032011509233,71.99979654185647
SMP_0289,84.24765929252509,86.01454003493204,83.11801254917468,81.61691000884085,0.2465286346812503,78.48700960230292,1.2183838755552487,68.41646524574169
SMP_0290,81.68417704936908,94.14167634785191,83.38200154593167,71.04747907516192,-0.7174597706775807,82.56685230891479,1.0571163222511781,68.48247540665004
SMP_0291,86.0393025053354,83.99586776376486,89.92034914895947,83.5761265948287,3.0776175466649445,70.10845482007014,0.9165801661530396,68.82186205953043
SMP_0292,85.6629883601305,87.30645583477151,80.10737040467643,91.16775401354678,2.334530454443245,75.86189881378102,0.9518193572058883,67.44426388764701
SMP_0293,76.98391576692951,93.89019524630025,93.96921216272763,82.6477133039973,2.015731974010813,81.1263668182564,0.5673052474773865,85.14311997759228
SMP_0294,75.92558085259297,104.37864709005183,84.79693213711049,85.16992158206658,-0.10008480574507006,80.46681734161962,0.9921111555501646,73.5394508852178
SMP_0295,86.47966620173048,94.23783153333923,87.10218433448925,87.52816152584025,4.459935022742991,92.80352020837135,0.7077532836028007,85.97705829717827
SMP_0296,85.67714417359979,93.30847834093008,79.97813225115668,78.90824575450111,1.2449648929257904,95.41457194832253,0.8138717399371476,77.62719324345161
SMP_0297,82.87091000816724,93.71561108570911,87.92580437054582,88.7394153798329,2.800439637224714,71.43915127999088,0.8381754776454194,69.08295902298602
SMP_0298,76.71428207433848,82.48766808153066,86.03007434385664,94.82273074001023,-0.18184210786708643,81.1126851916749,0.8866533650506404,81.21135572673765
SMP_0299,87.35695631382495,90.80917717075936,87.6995164068612,83.96311988863957,1.714212215569944,86.74248308424765,1.4610867282535431,80.57554525820456
SMP_0300,91.35949772711972,89.79163458164518,96.83025339017135,78.22561346900619,2.437061684357876,95.16347465799197,0.9351045853976533,78.24143649198206
SMP_0301,86.38991220109462,92.2510917826093,89.06618827474144,84.60039383786815,2.4906128270799615,87.18490297317129,1.5118511682950493,87.13579393399009
SMP_0302,80.76263054717468,90.8155563673311,83.23204489512517,71.65369534834679,2.2319728148549376,82.90913401592331,1.768927475663241,68.16453631794292
SMP_0303,85.22276082785575,92.65789774191978,83.73208053672059,87.0214195838597,2.741783738073159,86.66542531982631,1.4274723255280748,73.63164731575816
SMP_0304,78.16942959533158,87.81972963570558,91.57078711548262,87.71364626589147,0.3042193159505584,86.73768834336259,1.2672342675342556,84.21561043061246
SMP_0305,90.28980356919396,90.41026242160255,95.79215974596055,95.05381776307337,2.29605890815949,70.72285707715632,1.1634161047417602,81.55038142012954
SMP_0306,85.40922167264769,81.40520003760105,89.6915081245063,83.83603124460025,2.170636525220416,81.9279879250627,1.432679354525035,72.30941031902952
SMP_0307,76.15921544123384,87.7606490539796,92.13227646732862,87.45091202887882,2.3475090262925913,94.59160994188692,1.0446803692981197,74.00233625774099
SMP_0308,83.49662819778159,99.7358348372365,91.65842634002023,79.83227138568459,2.1085178259787725,77.92643231305995,1.4922849229785993,86.25948546799745
SMP_0309,87.31650755117116,92.23165837739779,96.51438648014512,82.86143727684953,0.09018083912990349,81.29446642547444,1.307052902644842,77.04117066764891
SMP_0310,83.33476189512238,89.85355273831846,76.3024589636438,75.84888738002681,0.023300371836539435,77.57483550473978,0.8200797696098061,67.72229100117468
SMP_0311,83.62052139279913,103.27286293378043,92.00331363582717,83.83126227230059,-1.3214022788268274,56.86140504393125,1.447925440051403,75.891877639805
SMP_0312,78.87798896476365,80.47415515189245,93.90241626342139,83.16814507888861,3.226301764767946,80.20590177234679,1.0457400029887842,83.17095682000328
SMP_0313,87.83270493540829,82.23381111187646,79.96765776318657,86.79519859653338,3.241486264602798,83.01791930652873,0.946933996193842,66.51256963931628
SMP_0314,81.7576539999043,101.9889798789339,82.68599089596151,81.25841871800417,3.2653254368331806,74.87506609119097,0.7619004198005064,81.96311168696153
SMP_0315,74.21777311497483,90.32172655234254,82.89530350823108,85.50007210585055,2.4601849436921777,68.45363051115272,1.083009423937286,74.12089334036551
SMP_0316,83.14371314664803,88.30191874597145,83.6272588217357,82.99971966635401,-1.1996788265771663,71.19393540218351,1.4982313077064917,71.90195865178612
SMP_0317,89.90574857785177,81.6055697243305,85.10969769438684,83.01100367020291,0.459934262322101,87.64187616135564,1.4444700027965187,80.27766262374568
SMP_0318,83.06535276700026,93.13387386476508,89.45561687832965,85.48217395577818,2.255623126389668,99.72524773046905,1.1766968987294784,92.60531476719191
SMP_0319,93.6899249256176,93.81121908669223,93.19404790700422,85.24313765390205,2.2032770041876932,93.82433340905433,1.2998218203625176,78.47139356259657
SMP_0320,87.14483974274259,82.33853947415572,94.48790174661121,89.56704423430983,1.6658776802719681,66.55653995169448,1.635848395761279,67.93227985509593
SMP_0321,86.69379081140183,89.018070901147,82.9730616329933,84.276141795221,2.55337580436237,88.54627310550703,0.9250168544145695,85.08014221855306
SMP_0322,84.35800867041196,87.65138917576854,82.9317820077821,82.90068790526198,2.017477561527868,73.3683762419071,0.4422899982348969,76.08108812452573
SMP_0323,84.65856896117855,91.7918400249314,95.89493104009733,83.91515532947665,2.1811556983270424,74.17732937491223,1.6505649260892863,77.17723876506977
SMP_0324,83.68288182440249,82.16524830445549,91.88046361251186,80.71201529895404,1.0414020007519758,75.38024402028717,0.7351108739846408,75.82371833176718
SMP_0325,83.48865303958736,98.7636321815921,88.49718905121398,82.84053343859998,3.473016479182385,87.0606694985543,0.6548309383280477,85.97201660217395
SMP_0326,87.65433581033574,96.41076647118322,90.84002005332981,97.18695227843939,1.353842586979424,89.59253376449038,0.1019011223327243,88.56044838824064
SMP_0327,80.32084385104717,87.45777108887029,87.82117730889135,79.5239274358248,0.004026375469060373,79.01968928720213,1.2856415265821481,82.89232942073428
SMP_0328,79.6205308563787,88.4850690185314,91.14750809828568,83.32806199672414,0.843501480771907,79.18929258991976,0.1892736877238893,76.12342825844195
SMP_0329,79.38402474562311,89.04504494805668,85.98359982096555,82.67506802038186,1.4773007129570295,84.64263743235793,0.6248705961541317,73.9916917418339
SMP_0330,95.22827273838577,84.55184012895448,89.61282960663539,83.51697032653361,3.49100418255327,85.67994539524241,1.2941183972575294,80.0853206023082
SMP_0331,87.6517145083529,86.89599407235475,78.93672369778302,83.01256414672963,1.9365980023478104,91.7622570675853,1.360960626204186,75.57937693617745
SMP_0332,86.52246100840073,88.10810742627774,83.87329423104741,86.675440607326,1.7207776715515264,67.15628024490802,0.6741479258908831,73.8892743211319
SMP_0333,79.71242664853284,101.2900785949499,83.93793293925793,74.73894939164923,0.12700486285605894,80.2002733980403,0.9329233365037973,76.99825689259553
SMP_0334,88.11671150337415,96.62632815831306,85.75365980075851,91.22302883519203,3.1782238847443645,69.31975624108823,0.5637027367969234,70.29545571828577
SMP_0335,84.41714326773335,96.54258295135637,82.4409204713215,88.79549679785319,1.0220717689649215,79.49057720936597,0.7258016060944086,77.25115761154213
SMP_0336,86.07084470565874,92.58947929103073,84.79873824506151,77.5427704836212,1.849958211587996,77.7382471231924,1.1331076300764535,79.08157207562888
SMP_0337,80.11689842068222,82.17871093748136,78.91351562561128,71.38553636228559,4.220274615322797,79.53250546097297,0.7491766606017711,76.14157178295167
SMP_0338,85.80134428708789,89.70956226795835,91.29220285836941,79.1375671231516,2.7631449965739567,72.00257111889468,0.8778924799121655,75.32168012837177
SMP_0339,82.88083230896758,96.79341921729366,87.50491888653163,83.54400123143726,-0.44238107157276163,65.1271020679257,0.26764665919121655,69.2945904397264
SMP_0340,81.17194421484906,81.19214759442899,77.7687543533439,100.48175139214464,-0.6542653545287083,59.05562473285097,1.5664780824030688,66.62040390854347
SMP_0341,88.67053167903624,94.45587244811286,82.99102053671996,88.25954178984564,1.903534324821131,78.68819845735159,1.2550332965855329,82.00499216860419
SMP_0342,77.31146095735,106.25826457683937,90.019608565373,74.15446210491126,0.1808890776877925,75.6899889416706,1.3964526859186008,78.55401820155171
SMP_0343,87.82388132157075,97.43271652192813,84.74186832168526,80.86206697059434,2.9728201214494967,73.24062335196173,1.645212662308431,79.56934717795879
SMP_0344,88.42243066776498,99.89820394893391,83.81835123917142,84.6807253823621,2.063394597447469,93.22548462831661,0.5873935622271418,82.52769953390107
SMP_0345,80.60178162224379,91.52837125309513,87.55244393795154,86.52210132578858,2.2480771535357946,71.4056181320469,0.8208027584859882,71.0813219516845
SMP_0346,80.89835769433766,96.77552364135492,90.0615852110693,77.11150683813746,0.9398852275364704,94.16834082138803,0.05258281620889449,88.26143366654156
SMP_0347,83.884871593668,84.97502749952176,79.38188525776503,84.19005863213764,4.6120754829300585,96.23843744269257,2.5702114550511186,70.7366255245886
SMP_0348,86.4101810523111,95.57104668638858,91.30077088730728,80.69416517433676,6.263890592015689,60.490995332106195,0.9252073423413119,74.46002018339456
SMP_0349,84.23572504092887,94.58071693842534,83.19824031035574,78.3774486243861,1.5821229143649278,80.9238145899897,1.519363949957456,71.92874943160821
SMP_0350,87.1678123009594,92.02937821826364,87.89243219050121,86.55757388019373,2.5295588726225016,76.00303509164009,0.3809194278322706,69.49249522982886
SMP_0351,93.814898262687,99.21205193802949,87.78747915585095,89.64326304065693,2.1461260145964687,50.881960552827344,1.4981942128215047,72.34303233192985
SMP_0352,82.46141615425142,86.22850613506827,84.83760329056136,90.04624766176971,1.6104697048383971,65.55358746931586,1.928795438324833,71.9844757750942
SMP_0353,76.4241001464829,88.69059738468437,81.85804152321572,88.44631810680326,0.751894298400805,87.74936107108475,0.9698596254860092,81.27314642906333
SMP_0354,89.12961791515326,90.66823428950808,86.28588071144642,82.01578280115842,0.37254801877928423,100.19199252711265,0.4945592517051993,86.68223999196589
SMP_0355,93.41657287963764,82.79272320237419,97.75198185445117,89.28729856878104,0.2966041017117136,89.02678142699249,0.930601799527232,84.91130136798647
SMP_0356,86.96384181525562,91.58852360660174,79.82994981721822,86.85432662862573,2.607860038323718,83.23632472512978,-0.11338076247861317,75.03470243294849
SMP_0357,79.56125662323166,77.96748710932307,98.15387811462925,85.80365129771208,1.220488282694547,79.78667618368912,0.981056649489079,79.06551761986276
SMP_0358,84.380538183824,97.32868174099747,86.4416729735408,81.32984126978921,-1.8674392752107956,96.82662914648114,1.410483569656498,84.50146642467122
SMP_0359,79.40738257894184,90.32646156596176,88.21222850253183,82.01874323595084,2.6672873308974836,101.48239201957641,0.9821211778132429,81.54084921556228
SMP_0360,88.21427746981473,86.35374967267366,81.47973513169164,85.44332161674733,1.9426080763037663,74.13157320475814,0.8579302226555163,74.5979126291381
SMP_0361,78.24354798650782,84.15938471393414,83.37238349993511,99.639246801913,4.020009502101719,60.00013439689709,1.2637840580560165,77.3982043679905
SMP_0362,83.499356065859,88.35794679266569,84.98254209977189,86.80745488054833,2.559683595636514,59.01812536728798,1.3020124234747763,65.73478749067577
SMP_0363,79.97831086853047,94.8178179754069,81.72583017473252,81.33286898649828,-0.21801039446544568,93.21880992159802,0.1700472187474087,87.38359874081343
SMP_0364,85.63412342567482,93.83417285116292,86.74649225577477,80.00566333018334,-1.3445149610949718,79.52941459225613,1.0444114811393943,69.74666615147068
SMP_0365,83.16829161431122,85.06123436905077,85.55790464915937,82.04940032406279,0.9207914234930938,81.83241910458719,2.2179925621146217,72.32958921341344
SMP_0366,85.88381051625132,84.07772229160656,99.1046868546144,98.0637606852944,1.062338868959521,62.093490070432864,0.33249187717598805,71.51695389836132
SMP_0367,85.11175277483183,94.59829094423753,81.00415488591723,82.60446012432423,3.41473880150025,72.46811087211533,0.9572905835834667,76.50306591068872
SMP_0368,80.06670486137945,84.94356816769479,88.61614310049153,90.44122320766171,1.98669360156564,77.04519186099218,1.9708730610258514,69.5909744903946
SMP_0369,88.13438531764511,90.41936841855653,89.48707769141095,82.74443052717186,3.700532747147763,82.0783838336407,1.5520875782718377,84.82580198435271
SMP_0370,84.75617174078442,90.86628249766994,81.57807670808897,86.56710724767777,0.012750416446047907,76.01407961086241,0.7433016596119693,80.34153523413171
SMP_0371,80.0573549606705,92.18443492208716,92.12096497271703,89.75047164405234,3.447896576570672,69.62673801698658,1.1030676898113019,79.22904318666156
SMP_0372,96.20463278102896,96.0078930112731,85.61003792271023,81.56858290114046,3.0814837301463793,72.15433007397478,0.9989441600075883,75.15863548110627
SMP_0373,87.38215083358563,81.15925944192874,73.0456620905016,81.15333007508339,-1.0273511671467945,92.08323285947233,0.6259640978391663,80.9022345576101
SMP_0374,84.23369723300347,76.62188472317659,91.9590976726274,94.95321816673197,3.9839267618911585,82.447846196035,0.9628739462534588,81.93329756170519
SMP_0375,92.07602263350911,86.02786903140154,81.29835469538581,90.90755736937479,2.140187737649529,86.12156806955552,0.8600169335967354,76.60092433156348
SMP_0376,94.20907804693303,102.6106988548253,81.7133503231654,89.74403391214437,2.5880667558027586,71.01126189122671,1.0563744690383747,80.47255936951449
SMP_0377,84.27325288843058,104.15521870061166,92.12741249735438,89.72365775873749,0.7026558313573661,50.46176514599375,0.6258084096544834,75.80709565249349
SMP_0378,86.7369874321738,102.8182399489612,85.9170311054893,87.75745292986639,3.9128705193829587,74.76895693115503,0.36169089987766945,80.58905315474911
SMP_0379,80.0599859099853,88.64913042567517,93.506632903309,97.10665487905038,0.2212215061416951,71.33429445574504,0.9793596133038146,74.28289441564485
SMP_0380,84.26403624615995,77.5251944261062,95.26099657219191,85.26344981126294,3.248138027560919,83.4901226862808,1.8575591090893901,76.2206501641197
SMP_0381,84.00468723120065,73.59872628843712,84.13042923806621,88.46357420320551,3.2309112138630067,112.85723713681841,1.0411014631313982,73.4243539640699
SMP_0382,85.92413516810826,85.70173286915413,92.75957497573019,76.29452242843593,0.5387488577416668,86.95166017618256,0.8342031105342274,76.03864768713913
SMP_0383,86.66380239318505,88.61348458895448,83.46723519164271,80.05023588045256,4.975060399133861,107.35960159383488,1.3770429025192492,86.25027337329924
